,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2015-08-31,000983.SZ,0.005575715417989782,0.014794682949753363,0.8850014105402063,0.858333305829861,0.023060062479553133,-0.0635548566443511,1.1598938857644134,1.3208533113545995,0.1170865759500146,9.071485891194731,0.05119453924914676,-19.1067,-1.3983,4.1046,-68.0604,7.1,125.9838,18.6268,252.3862,-147.5544,-60.593,0.8858,0.7184,0.7424,61.7279,-6.9935,1.9014,1.0051458,0.77003942,0.53031674,0.76802097,0.96065574,0.40833821,0.06021898,0.4284848684207793,0.4,39.202074764822385,64.01142478913215,7.564026185183481e+24,0.63360324,41.538500693617024,-0.25427530995415537,-0.14334755026795445,25.901693309752172,23.366027340123182,30.97302524901017,采掘,18465874946.14
2015-08-31,001965.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,交通运输,
2015-08-31,001979.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地产,
2015-08-31,002007.SZ,0.024714121820641415,0.023646213324977523,0.14771892583934473,0.14942582854700456,0.00035107294526116233,0.01882344471107755,0.060241193248720966,0.054611499889006765,-0.006692069037633591,30.367253374522644,1.5317845289762573,20.212,7.4384,-2.6342,6.7017,5.6558,121.7421,62.1808,-30.5092,-14.5097,16.0288,4.69404035,4.543765250000001,,5.9056,133.69753715,0.0671,1.00616491,0.75052692,0.6561139,1.06495914,1.42224317,1.65610336,0.06398349,0.5003816646049074,0.10759494,39.31433960659257,69.83804420202651,8.080800838841778e+24,0.67644632,39.35029929867397,-0.4670067440226409,-0.6183648314783516,21.79158571652853,19.631473013003333,26.11181112357894,医药生物,19600095334.6
2015-08-31,002008.SZ,0.03497879074558635,0.03160510592308998,0.1895542309514291,0.1842452954850371,-0.0021986998496244434,0.044973784609050035,0.2598968176109945,0.2486119556813225,0.01907511180196844,21.61435174706655,0.943396226415094,27.5565,15.2508,10.7964,28.2358,-1.6937,-159.7787,145.3911,-1146.4346472999998,123.8071,41.3095,1.8408,1.072,0.0842,39.3587,40.1639,0.6788,0.97025172,0.75070822,0.58872535,1.15456589,1.15644324,3.81595138,0.10012782,0.5300401887106161,0.125,40.126451804729705,82.29740318394482,8.006335820251078e+24,0.7236189000000001,41.718635990823,-1.253514228861473,-1.1140558229543058,27.26675299095831,23.908922808395385,33.98241335608416,电子,20801585962.0
2015-08-31,002024.SZ,0.01852158543595645,0.008148489870940509,0.2807370010251445,0.2752321725555218,0.03291053139766687,0.0040058595250712795,1.1355487396104478,1.0238335605511464,-0.04756464107764756,38.23936051691078,0.3469812630117973,19.7176,8.168,3.1922,226.6417901,7.6384,255.6023,121.2476,-64.6512,20.7732,21.6086,1.1969,0.8851,0.35600000000000004,64.4584,0.9413,1.8861,0.96130754,0.72962025,0.73859559,1.24544965,1.79245855,2.27206146,0.1002845,0.5119019673772464,-0.98876404,43.78325935499714,88.84213225321781,8.759215056070361e+24,1.49973863,39.77370339634466,0.18630037899922108,-0.6995196847278972,21.10847382977741,25.08954036080677,13.146340767718689,商业贸易,72306712118.19
2015-08-31,002027.SZ,0.0014859326149874589,0.0015936580362921596,0.11984117423723792,0.11978000168269033,-0.00281209123711933,0.010170639509133227,0.101471768962642,0.09590273993449612,-0.00835370823401317,89.23599689534011,,-46.1443,1.2555,56.5743532,105.9571,2.9283,77.1817,60.326,-25.7412,70.9744,106.2785,1.3624,1.2195,,17.3461,40.4394,0.2099,,,,,,,,0.0,,62.03655690183706,,,,68.11877705144438,0.00078359744086545,-0.0005009262136033653,77.64474690068087,55.03585003201627,106.51114525534264,传媒,2802944201.76
2015-08-31,002044.SZ,0.0012840787557853687,0.001339491891574009,0.1475313435656058,0.01047771961367897,-0.002178036106425459,0.0011263834781294392,0.01925160693519441,0.01882929907676757,0.0012409059185539894,89.23599689534011,0.048533547325542624,-2.9761,8.5032,2.7371,203.7102,-10.4532,-14.1122,135.2748,-250.6718,228.6824,229.2791409,1.7261,1.1398,0.0843,33.650999999999996,22.3618,0.5898,,,,,,,0.10014255,0.5167815675188422,,41.383875738668046,,6.745706630988491e+24,,44.06942878186981,-0.7657491985359324,-0.3212431169618415,27.13400518716505,23.858904608239524,33.6842063450161,医药生物,8576311117.5
2015-08-31,002050.SZ,0.042068285700186586,0.03941616882279712,0.4052183784227675,0.285488314684846,0.011364271853650321,0.06738590090267002,0.4497253918932925,0.4706705379535726,0.0016655141998541151,14.287928952411615,0.6248432555024095,-2.9836,14.6509,12.9812,39.7025,-3.392,268.3797,89.1488,-251.011,338.755,32.6094,1.5519,1.2003,0.1151,47.946999999999996,27.4708,0.929,0.91321244,0.67270992,0.42064439,0.87911577,1.04213062,2.1841508,0.07344633,0.5342416244606842,-0.94339623,32.30979868534658,70.37045482554802,7.837709100327302e+24,0.53692699,29.991601469399463,-0.31871408951574554,-0.2529354024003634,16.87527962839893,17.29291256076802,16.040013763660742,家用电器,10697941692.9
2015-08-31,002065.SZ,0.03784860241396303,0.03592497301420812,0.2589877966558417,0.2174857892572824,-0.01270512842384755,0.001253205379279476,0.1677742188298531,0.17885627084532238,-0.014219764131877491,22.678074042107,0.7924742730573328,3.5568,39.1475,3.4795,33.7637,33.4985,-153.9438,-67.694,-80.3862,318.1902,31.3286,3.3383,2.4151,0.0207,22.529,1.989,0.2911,0.8754145000000001,0.64615385,0.45299651,0.68721248,1.08254009,2.35557067,0.1,0.5707308728444033,-0.35,33.53677088430191,76.02924702253344,8.012513887701087e+24,0.53763941,30.41820073802165,-0.6595229392302655,-0.7408934298016066,16.943351718529115,18.857860399459806,13.114334356667733,计算机,24918973242.24
2015-08-31,002074.SZ,0.01005069438602865,0.0015896073531641484,0.1138985849248742,0.02090513926878461,0.01586781790022834,0.0029518022445513387,0.05883118022746801,0.03739525833410612,0.001380159257991885,89.23599689534011,0.032099474762441516,79.9831,100.15316284999999,43.1762,226.6417901,102.31858619999998,586.0127,-119.7555,1185.1332473,-24.8674,229.2791409,1.7912,1.6073,0.1433,45.7963,3.6356,0.8584,1.1272578000000002,0.87202286,0.80740959,1.10887399,3.288650572519999,4.76117485,0.10014514,0.5164733620396373,-0.39411765,48.78091151630003,90.28906827616841,7.933992887076918e+24,1.03126947,48.34177430216982,0.5163109459361678,-1.0087353546100146,42.93121320524664,31.49535477346888,65.80293006880217,电气设备,6131454896.42
2015-08-31,002081.SZ,0.07063805896775938,0.06912993009118891,0.2893124258061223,0.2642931525050031,-0.04632952293814545,-0.024560813514188675,0.7693488424257021,0.7618540034665208,-0.04151119113833618,11.569238265444513,0.6489292667099287,2.8489999999999998,28.2851,4.1303,6.7364,23.1633,-1349.9697481999997,-12.7965,36.7799,-210.6658,7.8873,1.4706,1.4574,0.0917,63.8363,-4.9771,1.7992,1.03145917,0.70526316,0.4751773,0.58198486,0.90926576,0.91091166,0.09457478,0.6014430966571079,-0.04494382,32.59425590619182,76.83274068626713,7.611997753262712e+24,0.37876042,36.27256814252981,-1.4607039625680878,-0.3243384694835467,23.538745688791092,17.17214059705151,36.27195587227026,建筑装饰,25871893149.65
2015-08-31,002085.SZ,0.03529441622554368,0.030992981598038205,0.15806484168394613,0.13940633040512332,-0.003084462191146667,0.0656390725527446,0.4066166464991368,0.3942274785548444,-0.002312336632800812,16.69618132279637,,14.8252,18.5682,16.7922,29.8266,25.0641,-128.3234,-13.1437,-87.917,21.5787,35.1489,1.3468,1.1137,0.3049,50.4663,47.8026,1.2397,0.89831797,0.65387104,0.50569824,0.99216099,1.60882579,4.70120653,0.09946871,0.5720845046532057,-0.6627907,21.39088235525523,66.62815644912479,8.243472151414611e+24,0.59871575,31.527026615576034,-0.4247656036321586,-0.4713695501309688,19.68228146725031,20.458733574371774,18.129377253007387,汽车,13541842645.48
2015-08-31,002142.SZ,0.12529370491665376,0.11571902092116695,0.7516471105931641,0.7010239363441472,-0.17969034831056144,0.3388109514557863,0.3510131049896393,0.3157847732054055,-0.15483542208486098,,3.0072173217259963,22.5222,30.165,,14.8258,25.3866,-1349.9697481999997,-193.0998,1185.1332473,-64.7604,14.7224,,,,94.20299999999999,,9.6409197,1.1440367,0.94042232,0.69630019,0.9561072,1.57708404,1.61990477,0.1,0.360642597549026,0.79338843,47.71020174929535,67.59427167440208,7.820107751057715e+24,0.69361507,60.68750985865326,-0.6017801290164984,0.020963838435480664,49.06641113836965,29.70147929059333,87.79627483392233,银行,43023240225.91
2015-08-31,002146.SZ,0.08982974021854159,0.10049509037676113,0.447233950806978,0.4318241743573453,-0.011171816801024172,-0.05032421562329648,0.6871861595151753,0.7188609642638614,-0.10556473137499704,12.089714754832327,1.185810225267817,1.7623,19.6431,-5.7243,-7.9073,23.7203,-130.189,-127.8261,-17.6005,31.8585,-8.0871,1.44,0.3867,0.8651,81.6985,-2.9284,4.7786,1.03063725,0.79190207,0.66965071,1.08534036,1.61353934,1.70483431,0.07209613,0.4991975857708717,0.48571429,40.90980216406121,63.47052233160394,8.033983025197308e+24,0.47858842,45.95526231962501,-0.3629673027215526,-0.3177360879269163,24.908484308862988,20.027125299669322,34.67120232725032,房地产,28275485479.72
2015-08-31,002153.SZ,0.012760663758573912,0.012629467921689263,0.06688786648911994,0.062289397577292266,-0.0026353438633957673,0.012609337080605706,0.06798093911769318,0.0722656906528356,0.02816780651429396,60.0672937408619,0.1226241569589209,17.1544,16.2793,-0.7325,-1.2673,2.2555,56.6451,67.9622,-86.4055,-21.8872,13.7187,3.1144,2.5524,0.0313,19.9144,85.353,0.2527,1.00720461,0.76453125,0.44972426,0.99941595,1.68895953,4.02348381,0.10004556,0.5136364844080228,-0.32396088,42.58944069880963,55.80924857100589,7.36132178275528e+24,0.85605206,42.641237827903296,-1.1330595504888397,-0.8022991711250889,31.545862543567093,27.960321818939,38.716943992823296,计算机,15956420892.3
2015-08-31,002202.SZ,0.06514658223304061,0.04343219068511897,0.3598801035734345,0.3505512575619732,0.03241610494674406,0.1365145644029567,0.5379509157886038,0.42025491414037214,0.04287637316088813,15.556542003330295,2.5498196385331773,67.4554,10.3247,9.6307,226.6417901,30.5252,348.6193,24.0304,-114.8866,583.432685,229.2791409,1.2334,1.0088,0.7175,68.2647,26.0841,2.2316,1.02325581,0.78974359,0.63300198,1.08005692,1.65821172,2.75657929,0.07675112,0.4067355948754258,0.18888889,42.10752262880092,73.00634683141331,8.030165136624172e+24,0.7413303000000001,44.99981080892396,-0.4934313870556786,-0.31905113213236314,27.968572274018694,23.69948732577907,36.50674217049792,电气设备,33078538308.2
2015-08-31,002230.SZ,0.011423510493092964,0.010683075822898009,0.11457947354520567,0.10436232252033084,-0.01371949990898815,0.009061161278921913,0.061003913837742965,0.04998211857320047,-0.010820509241257869,59.73649029861547,0.34118297464393943,46.1696,12.9001,-0.0474,31.2536,27.2561,43.3042,-7.3304,346.3362,8.328,17.4718,2.2926,2.0497,0.0528,25.5015,27.1098,0.3637,0.88190233,0.69457014,0.51356877,1.00614097,1.51306008,3.60115744,0.10003848,0.5684971651293851,-0.52095808,34.728241716657685,83.04316132502142,8.012209154322575e+24,0.54554974,32.64142301006464,-1.2999991000173696,-1.3882384045918823,20.11412958131425,19.96720562857075,20.40797748680125,计算机,25067219220.09
2015-08-31,002236.SZ,0.02654349689186409,0.02756946654557066,0.13440978991227978,0.12552488405103138,-0.005380761806049548,0.00883129191595361,0.1871836452086445,0.17689670634340096,-0.01728563306851291,31.11564241102209,0.2823518664776949,20.8256,9.8574,-4.6822,-12.0289,24.346,19.8836,-26.5449,-192.7034,172.4344,-11.5511,2.7459,2.0597,0.0422,33.6897,14.0862,0.5091,1.07557964,0.8705825,0.85067873,1.14880827,1.38051931,2.08288205,0.0965625,0.3408895615896903,-0.12865497,46.666907361877186,71.29417774016486,7.815225457140127e+24,0.76318096,48.488177640835154,-0.2336144082686809,-0.3033333501277536,42.00192355346227,33.08519594667764,59.83537876703153,电子,23685528149.68
2015-08-31,002241.SZ,0.04364408388113753,0.04612542082804514,0.2428585986789079,0.23185153180397455,0.022743853921684563,0.03727874903415868,0.37410183579765705,0.353415122098693,-0.0064814872289182795,14.451052223300481,0.4248083164342471,21.5785,27.7499,-0.2702,8.5292,27.0462,1440.1559481999998,-26.4142,481.83,14.9968,11.6463,2.1857,1.6659,0.4137,47.2456,31.1818,0.9149,0.94310897,0.72542373,0.5632727,0.75845366,0.84784382,1.25601412,0.08400955,0.5282244037507758,0.44134078,35.937042714237656,66.83197488766561,7.53983524866639e+24,0.47929682,39.132049748360345,-0.8539034374105225,-0.7009715218676473,21.304789021997205,18.408183176698987,27.09800071259364,电子,28842509455.98
2015-08-31,002252.SZ,0.011068999765989698,0.004837993603625767,0.09438773489455624,0.08153731159321892,0.005789833019293318,0.004079103693067433,0.015097735533397303,0.012498402366084004,0.00020440280482756485,89.23599689534011,0.12929367253851168,114.2837,100.15316284999999,1.768,226.6417901,102.31858619999998,26.8256,-290.9814,57.8984,79.3718,229.2791409,4.69404035,4.543765250000001,0.0618,7.3011,133.69753715,0.079,0.99377432,0.93439024,1.19513336,1.51413874,2.42501399,6.525566441969999,0.05,0.30641014501361485,-0.49285714,42.13575328988897,40.08840806135153,7.911508216240102e+24,0.53635994,39.65726391165565,-0.053743232647137096,-0.730626980338078,36.323714610064116,31.97039407082903,45.030355688534286,医药生物,75743868995.28
2015-08-31,002294.SZ,0.04363288218635786,0.03899979194564898,0.14748630382648936,0.14141949868285625,-0.009754989541101988,0.03445069372341586,0.12111446946843933,0.10786036119423707,0.040213481193000215,20.694400187756575,1.7123287671232876,25.9642,21.9456,-3.3355,24.1549,15.095999999999998,-223.8618,20.2126,-476.6479,1.3323,26.0243,4.3203,3.8569,0.0083,13.0019,133.69753715,0.1498,1.05534903,0.84771068,0.70952513,0.95815659,1.32601754,2.59692341,0.07332155,0.3685363968750589,0.42635659,41.362904653028494,70.63060117021313,7.99594627439959e+24,0.47294250000000004,46.506836552844455,-1.20534733459781,-0.6427505185075271,33.14540345553192,24.685327252860464,50.065555860874824,医药生物,11732049000.0
2015-08-31,002304.SZ,0.05774955527528872,0.0538057886960512,0.2477724543314149,0.2354532495615737,-0.006337104853189985,0.0515136686340768,0.1861039098538676,0.1751415569891306,-0.004048518502754046,12.3734376213377,2.5698352735589647,9.2817,14.8572,0.7712,5.8163,10.9563,80.8388,-15.6771,19.3493,110.8557,5.7439,1.8517,0.8026,0.0151,31.8478,45.9685,0.4674,1.08362573,0.88042445,0.81524354,1.04014937,1.24670734,0.60008968,0.04836726486499999,0.3773545320429846,0.68846154,41.37489256828243,33.334301763709696,7.861019886569215e+24,0.51087918,47.95635007146436,-2.434191618095986,-0.8757337477271845,38.5077500551543,27.23472653046945,61.053797104523994,食品饮料,68278262292.72
2015-08-31,002310.SZ,0.011586259031986231,0.016767246938083024,0.14991951614034338,0.14754566411607312,-0.0046338740321053605,-0.00903317144243885,0.11951361560105694,0.12112721868047073,-0.008794096317405898,41.51384063547496,0.16971279373368148,-10.0446,7.0988,-14.7867,-53.0629,10.6474,-110.2585,68.0913,-88.6895,-35.652,-52.8921,2.2882,1.1196,0.3684,57.0365,-6.2631,1.3315,,,,,,,,0.0,,73.98558140786722,,,,89.5529580834741,0.0231896022941667,-0.014777791313516156,2.6406701425113743,10.111475538143102,-12.300940648752082,建筑装饰,21256160853.5
2015-08-31,002352.SZ,0.008303160638842667,0.009825957355398351,0.2980475745809285,0.2924012890578818,-0.0032318714920785713,0.05846609203386734,0.3128523095646065,0.3309934749152834,0.05543657887630782,43.09288988741678,0.951022349025202,1.4245,-0.4034,-5.4079999999999995,-38.823,-14.8034,84.0528,-156.4152,-1072.366,566.2588,-19.0303,3.7164,2.8478,0.0091,18.7625,88.4079,0.231,0.84288577,0.65780419,0.57518949,1.19504332,1.32566792,1.67994189,0.10022573,0.5973235219253398,-0.98461538,35.948520172391284,84.23090969090866,8.064003238087619e+24,0.86306413,31.28689098090234,-0.28221611582428624,-0.9956452108148124,15.315912690324067,18.59955903173739,8.748620007497415,交通运输,1284452906.13
2015-08-31,002385.SZ,0.024767757395704474,0.0274888463185156,0.20471507523050986,0.20332815616230115,-0.010692722345800806,0.0328066359271484,0.6067027667743617,0.6372241176770183,0.016407900400947625,21.99897724092677,0.5752085130859936,-4.49,14.4781,5.8009,-3.9604,12.565999999999999,-187.6014,5.8574,-88.1996,119.9905,-7.4910000000000005,1.5059,1.0049,0.1042,38.3893,28.3318,0.6793,1.01577564,0.7721519,0.60522193,0.75987906,1.24852804,1.74840985,0.06588580000000001,0.4719248594236294,0.15789474,37.80304190978309,72.3063161701977,7.920407056221685e+24,0.52116836,40.25665096540846,-0.5111095207867729,-0.2746401930882976,29.39645047673204,22.26851621183397,43.65231900652819,农林牧渔,17841298960.63
2015-08-31,002411.SZ,0.007777200115395345,0.007713526130840677,0.2303585259045585,0.2336545825310177,-0.02630189588685722,-0.04430606419177239,0.27402126313753705,0.2879980225400791,-0.049810936234164535,44.886419319337655,0.4730368968779565,9.1566,0.8765,23.2605,226.6417901,16.6156,-1346.2188,32.5383,246.5701,-265.4167,229.2791409,1.0925,0.9453,0.0267,47.053000000000004,-21.3755,0.9277,0.87355372,0.65530068,0.40546420000000005,1.08179007,1.13028013,1.34599374,0.09992759,0.5059800661324676,-0.91891892,34.094058380667555,83.65126438824224,8.079009612419173e+24,0.61834715,30.39088787808987,-0.8510628675517381,-0.7762900786670237,14.430201585373895,17.807693885785742,7.675216984550197,医药生物,2732724568.7000003
2015-08-31,002415.SZ,0.04060946418136944,0.035397587847420066,0.1175655415426441,0.11261266985268376,0.017199470993443582,0.01540059127786734,0.1594354381428968,0.13075293894416254,0.016832943888039992,24.57655420195217,1.2349490583513432,63.4859,32.3327,-9.9788,48.5476,39.7806,453.9809,117.4264,-263.0135,11.3361,48.8382,3.1755,2.742,0.0774,33.0267,31.4172,0.4945,,,,,,,,0.0,,30.99782278549428,,,,20.1173241074107,-0.2431388590557632,0.1436300025704783,39.40321569545907,27.82785133714569,62.553944412085826,电子,102043759123.34
2015-08-31,002450.SZ,0.027338464718442302,0.022679637097587583,0.12132137107625834,0.10843122866250036,0.05119922001188263,0.011924679398245043,0.1376229887120108,0.11779003558041308,0.0018990204993537703,28.073420280472146,0.2520171060438652,48.1611,27.871,3.3086,46.586000000000006,35.3472,1391.1552,111.0599,15.0519,87.87200000000001,55.2214,1.7369999999999999,1.5964,0.4419,57.3566,10.7965,1.3559,1.0776767,0.81459931,0.75490196,1.24985075,1.65158849,3.92296141,0.07428571,0.46103134263298706,0.36693548,45.08409230555726,74.8056939534774,8.053763776710368e+24,0.644482,49.734941663246715,-0.41894139350439896,-0.6849561405917479,33.06667318933998,23.869964296149675,51.4600909757206,,44014451804.4
2015-08-31,002456.SZ,0.030131310694314163,0.03243269885435275,0.2847126948696441,0.2769401499240512,0.0072187794891757405,0.027440485900541517,0.9449375795937602,0.9271021470028732,-0.07545516357290723,16.14400674024994,0.4904364884747426,40.7436,71.0828,-12.1338,-4.8785,9.2068,-84.9473,3.4188,-64.6502,583.432685,-20.4294,1.3753,0.9768,0.2771,60.1255,7.8306,1.5079,0.89195101,0.69165536,0.41647517,0.86246018,0.83738456,2.74066171,0.08525105,0.5766839474814852,-0.10377358,31.852170173899946,80.97653904474144,8.017405872077822e+24,0.47146402,31.386174219123912,-1.0733815011321812,-0.443770135096552,18.50615498513149,17.4400902929841,20.638284369426287,电子,14670778029.54
